subid,tr.num,condition,target_image,dot,gender,age,notes,order,experiment,keep_runsheet,reason_excluded,response,response_onset_type,rt,shift_type,shift_accuracy,shift_accuracy_clean,shift_start_location,keep_et,resp_onset_type_fact
11_10_04,47,bullseye,shoe,11/10/16,f,18-21,great,2,text,include,NA,target,noun,NA,no_shift,NA,incorrect,not_center,include,noun
11_10_04,47,bullseye,shoe,11/10/16,f,18-21,great,2,text,include,NA,distracter,sentence,1.703,D_T,incorrect,correct,not_center,include,sentence
11_10_04,48,bullseye,banana,11/10/16,f,18-21,great,2,text,include,NA,distracter,center.fixation,0.7,D_T,incorrect,correct,not_center,include,center.fixation
11_10_04,48,bullseye,banana,11/10/16,f,18-21,great,2,text,include,NA,distracter,noun,0.3570000000000002,D_T,incorrect,correct,not_center,include,noun
11_10_04,48,bullseye,banana,11/10/16,f,18-21,great,2,text,include,NA,distracter,sentence,0.19999999999999996,D_T,incorrect,correct,not_center,include,sentence
11_10_04,49,text,cookie,11/10/16,f,18-21,great,2,text,include,NA,distracter,center.fixation,2.767,D_T,incorrect,correct,not_center,include,center.fixation
11_10_04,49,text,cookie,11/10/16,f,18-21,great,2,text,include,NA,distracter,noun,0.5869999999999997,D_T,incorrect,correct,not_center,include,noun
11_10_04,49,text,cookie,11/10/16,f,18-21,great,2,text,include,NA,distracter,sentence,2.497,D_T,incorrect,correct,not_center,include,sentence
11_10_04,50,text,ball,11/10/16,f,18-21,great,2,text,include,NA,target,center.fixation,NA,no_shift,NA,incorrect,not_center,include,center.fixation
11_10_04,50,text,ball,11/10/16,f,18-21,great,2,text,include,NA,target,noun,NA,no_shift,NA,incorrect,not_center,include,noun
11_10_04,50,text,ball,11/10/16,f,18-21,great,2,text,include,NA,target,sentence,NA,no_shift,NA,incorrect,not_center,include,sentence
11_10_04,51,text,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.733,C_T,correct,correct,center,include,center.fixation
11_10_04,51,text,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.4630000000000001,C_T,correct,correct,center,include,noun
11_10_04,51,text,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.2030000000000003,C_T,correct,correct,center,include,sentence
11_10_04,52,text,book,11/10/16,f,18-21,great,2,text,include,NA,target,center.fixation,2.467,T_D,incorrect,incorrect,not_center,include,center.fixation
11_10_04,52,text,book,11/10/16,f,18-21,great,2,text,include,NA,target,noun,0.3770000000000002,T_D,incorrect,incorrect,not_center,include,noun
11_10_04,52,text,book,11/10/16,f,18-21,great,2,text,include,NA,target,sentence,2.337,T_D,incorrect,incorrect,not_center,include,sentence
11_10_04,53,text,cookie,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.667,C_T,correct,correct,center,include,center.fixation
11_10_04,53,text,cookie,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.48699999999999966,C_T,correct,correct,center,include,noun
11_10_04,53,text,cookie,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.397,C_T,correct,correct,center,include,sentence
11_10_04,54,text,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.7,C_T,correct,correct,center,include,center.fixation
11_10_04,54,text,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.43000000000000016,C_T,correct,correct,center,include,noun
11_10_04,54,text,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.17,C_T,correct,correct,center,include,sentence
11_10_04,55,text,shoe,11/10/16,f,18-21,great,2,text,include,NA,distracter,center.fixation,0.4670000000000001,D_T,incorrect,correct,not_center,include,center.fixation
11_10_04,55,text,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.5299999999999998,C_T,correct,correct,center,include,noun
11_10_04,55,text,shoe,11/10/16,f,18-21,great,2,text,include,NA,target,sentence,0.33699999999999997,T_C,incorrect,incorrect,not_center,include,sentence
11_10_04,56,text,juice,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.767,C_T,correct,correct,center,include,center.fixation
11_10_04,56,text,juice,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.4969999999999999,C_T,correct,correct,center,include,noun
11_10_04,56,text,juice,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.597,C_T,correct,correct,center,include,sentence
11_10_04,57,text,banana,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.9,C_T,correct,correct,center,include,center.fixation
11_10_04,57,text,banana,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.3900000000000001,C_T,correct,correct,center,include,noun
11_10_04,57,text,banana,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.4,C_T,correct,correct,center,include,sentence
11_10_04,58,text,juice,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.767,C_T,correct,correct,center,include,center.fixation
11_10_04,58,text,juice,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.4969999999999999,C_T,correct,correct,center,include,noun
11_10_04,58,text,juice,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.597,C_T,correct,correct,center,include,sentence
11_10_04,59,text,banana,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.933,C_T,correct,correct,center,include,center.fixation
11_10_04,59,text,banana,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.42300000000000004,C_T,correct,correct,center,include,noun
11_10_04,59,text,banana,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.433,C_T,correct,correct,center,include,sentence
11_10_04,60,text,book,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.767,C_T,correct,correct,center,include,center.fixation
11_10_04,60,text,book,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.677,C_T,correct,correct,center,include,noun
11_10_04,60,text,book,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.637,C_T,correct,correct,center,include,sentence
11_10_04,61,text,banana,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,3.133,C_T,correct,correct,center,include,center.fixation
11_10_04,61,text,banana,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.6230000000000002,C_T,correct,correct,center,include,noun
11_10_04,61,text,banana,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.633,C_T,correct,correct,center,include,sentence
11_10_04,62,text,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.733,C_T,correct,correct,center,include,center.fixation
11_10_04,62,text,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.4630000000000001,C_T,correct,correct,center,include,noun
11_10_04,62,text,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.2030000000000003,C_T,correct,correct,center,include,sentence
11_10_04,63,text,cookie,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.633,C_T,correct,correct,center,include,center.fixation
11_10_04,63,text,cookie,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.45299999999999985,C_T,correct,correct,center,include,noun
11_10_04,63,text,cookie,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.363,C_T,correct,correct,center,include,sentence
11_10_04,64,text,juice,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,3,C_T,correct,correct,center,include,center.fixation
11_10_04,64,text,juice,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.73,C_T,correct,correct,center,include,noun
11_10_04,64,text,juice,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.83,C_T,correct,correct,center,include,sentence
11_10_04,65,text,juice,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.8,C_T,correct,correct,center,include,center.fixation
11_10_04,65,text,juice,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.5299999999999998,C_T,correct,correct,center,include,noun
11_10_04,65,text,juice,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.63,C_T,correct,correct,center,include,sentence
11_10_04,66,text,book,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.767,C_T,correct,correct,center,include,center.fixation
11_10_04,66,text,book,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.677,C_T,correct,correct,center,include,noun
11_10_04,66,text,book,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.637,C_T,correct,correct,center,include,sentence
11_10_04,67,text,ball,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,3.3,C_T,correct,correct,center,include,center.fixation
11_10_04,67,text,ball,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.7599999999999998,C_T,correct,correct,center,include,noun
11_10_04,67,text,ball,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.9699999999999998,C_T,correct,correct,center,include,sentence
11_10_04,68,text,ball,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,3.067,C_T,correct,correct,center,include,center.fixation
11_10_04,68,text,ball,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.5270000000000001,C_T,correct,correct,center,include,noun
11_10_04,68,text,ball,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.737,C_T,correct,correct,center,include,sentence
11_10_04,69,text,ball,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,3.067,C_T,correct,correct,center,include,center.fixation
11_10_04,69,text,ball,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.5270000000000001,C_T,correct,correct,center,include,noun
11_10_04,69,text,ball,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.737,C_T,correct,correct,center,include,sentence
11_10_04,70,text,banana,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.9,C_T,correct,correct,center,include,center.fixation
11_10_04,70,text,banana,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.3900000000000001,C_T,correct,correct,center,include,noun
11_10_04,70,text,banana,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.4,C_T,correct,correct,center,include,sentence
11_10_04,71,text,cookie,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.833,C_T,correct,correct,center,include,center.fixation
11_10_04,71,text,cookie,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.653,C_T,correct,correct,center,include,noun
11_10_04,71,text,cookie,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.563,C_T,correct,correct,center,include,sentence
11_10_04,72,text,book,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.867,C_T,correct,correct,center,include,center.fixation
11_10_04,72,text,book,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.7770000000000001,C_T,correct,correct,center,include,noun
11_10_04,72,text,book,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.737,C_T,correct,correct,center,include,sentence
11_10_04,73,face,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.833,C_T,correct,correct,center,include,center.fixation
11_10_04,73,face,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.5630000000000002,C_T,correct,correct,center,include,noun
11_10_04,73,face,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.303,C_T,correct,correct,center,include,sentence
11_10_04,74,face,ball,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.733,C_D,incorrect,incorrect,center,include,center.fixation
11_10_04,74,face,ball,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.19300000000000006,C_D,incorrect,incorrect,center,include,noun
11_10_04,74,face,ball,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.403,C_D,incorrect,incorrect,center,include,sentence
11_10_04,75,face,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.8,C_T,correct,correct,center,include,center.fixation
11_10_04,75,face,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.5299999999999998,C_T,correct,correct,center,include,noun
11_10_04,75,face,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.2699999999999996,C_T,correct,correct,center,include,sentence
11_10_04,76,face,ball,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,3.4669999999999996,C_T,correct,correct,center,include,center.fixation
11_10_04,76,face,ball,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.9269999999999996,C_T,correct,correct,center,include,noun
11_10_04,76,face,ball,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,3.1369999999999996,C_T,correct,correct,center,include,sentence
11_10_04,77,face,book,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,3.133,C_T,correct,correct,center,include,center.fixation
11_10_04,77,face,book,11/10/16,f,18-21,great,2,text,include,NA,center,noun,1.0430000000000001,C_T,correct,correct,center,include,noun
11_10_04,77,face,book,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,3.003,C_T,correct,correct,center,include,sentence
11_10_04,78,face,banana,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,3.0999999999999996,C_T,correct,correct,center,include,center.fixation
11_10_04,78,face,banana,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.5899999999999999,C_T,correct,correct,center,include,noun
11_10_04,78,face,banana,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.5999999999999996,C_T,correct,correct,center,include,sentence
11_10_04,79,face,juice,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.8,C_T,correct,correct,center,include,center.fixation
11_10_04,79,face,juice,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.5299999999999998,C_T,correct,correct,center,include,noun
11_10_04,79,face,juice,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.63,C_T,correct,correct,center,include,sentence
11_10_04,80,face,banana,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.967,C_T,correct,correct,center,include,center.fixation
11_10_04,80,face,banana,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.4570000000000003,C_T,correct,correct,center,include,noun
11_10_04,80,face,banana,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.467,C_T,correct,correct,center,include,sentence
11_10_04,81,face,ball,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,3.133,C_T,correct,correct,center,include,center.fixation
11_10_04,81,face,ball,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.593,C_T,correct,correct,center,include,noun
11_10_04,81,face,ball,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.803,C_T,correct,correct,center,include,sentence
11_10_04,82,face,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.9,C_T,correct,correct,center,include,center.fixation
11_10_04,82,face,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.6299999999999999,C_T,correct,correct,center,include,noun
11_10_04,82,face,shoe,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.37,C_T,correct,correct,center,include,sentence
11_10_04,83,face,juice,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,3.4000000000000004,C_T,correct,correct,center,include,center.fixation
11_10_04,83,face,juice,11/10/16,f,18-21,great,2,text,include,NA,center,noun,1.1300000000000003,C_T,correct,correct,center,include,noun
11_10_04,83,face,juice,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,3.2300000000000004,C_T,correct,correct,center,include,sentence
11_10_04,84,face,book,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.833,C_D,incorrect,incorrect,center,include,center.fixation
11_10_04,84,face,book,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.7430000000000003,C_D,incorrect,incorrect,center,include,noun
11_10_04,84,face,book,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.7030000000000003,C_D,incorrect,incorrect,center,include,sentence
11_10_04,85,face,juice,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.833,C_T,correct,correct,center,include,center.fixation
11_10_04,85,face,juice,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.5630000000000002,C_T,correct,correct,center,include,noun
11_10_04,85,face,juice,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.6630000000000003,C_T,correct,correct,center,include,sentence
11_10_04,86,face,cookie,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.6,C_T,correct,correct,center,include,center.fixation
11_10_04,86,face,cookie,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.41999999999999993,C_T,correct,correct,center,include,noun
11_10_04,86,face,cookie,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.33,C_T,correct,correct,center,include,sentence
11_10_04,87,face,ball,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.9,C_T,correct,correct,center,include,center.fixation
11_10_04,87,face,ball,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.3599999999999999,C_T,correct,correct,center,include,noun
11_10_04,87,face,ball,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.57,C_T,correct,correct,center,include,sentence
11_10_04,88,face,cookie,11/10/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.7,C_T,correct,correct,center,include,center.fixation
11_10_04,88,face,cookie,11/10/16,f,18-21,great,2,text,include,NA,center,noun,0.52,C_T,correct,correct,center,include,noun
11_10_04,88,face,cookie,11/10/16,f,18-21,great,2,text,include,NA,center,sentence,2.43,C_T,correct,correct,center,include,sentence
