	a(bullseye)	a(face)	a(text)	a(text-no-audio)	v(bullseye)	v(face)	v(text)	v(text-no-audio)	experiment	age_code
180	1.3033578593156956	1.8095082058340997	1.4007016349782435	1.2972995472196611	2.053394383348228	2.299806765001879	1.5442247871961499	2.405417464662628	text	adults
181	1.4229821678042105	1.7626591469554536	1.3037237030158264	1.3039873137956248	2.1905848104927443	1.8206017430819754	1.9703366763629642	1.8888610390549623	text	adults
182	1.3904515221180618	1.7416892565011572	1.3539994191761255	1.2319504861605517	1.9984634381549342	2.45820648928108	2.1757899286295976	1.8556428779148653	text	adults
183	1.3447632528657807	1.859581046544477	1.1879349347357584	1.2456360744425172	1.6060894301935975	2.106198889870449	1.7962965311718673	2.5293990704098364	text	adults
184	1.317933483292405	1.6834387959401678	1.5165009684619786	1.2066339116189198	1.4994599363444805	2.344009879146378	1.5508134211310582	1.7785163317624342	text	adults
185	1.2619544859462157	1.8028981077404849	1.4355428913667494	1.3364108385512377	1.1681800059251644	1.7954140878799993	2.1800698713375697	2.5393923198817716	text	adults
186	1.3778673081329846	1.8029164744487707	1.4225857161308575	1.3728269684604162	1.5512214739975028	2.5476272131490028	1.7480060976967668	2.2867861758031403	text	adults
187	1.6120425231834692	1.6206764702704914	1.1994398716678096	1.2013002844389797	1.2534661010488548	2.30897185782362	2.3041527752933555	2.355410167443215	text	adults
188	1.2523597620845714	1.5629829555354313	1.2824039933658578	1.2792217384969646	1.5331752494030613	2.346668598702098	1.9532937429791353	2.2193264133466037	text	adults
189	1.3562687057620286	1.5785264486466057	1.292477171107059	1.3553373864701754	1.1970380796102127	2.3902423531364962	1.9043138563139352	2.750327103825378	text	adults
190	1.4182448677678665	1.5768371046746628	1.4005568394023533	1.3397408575874818	1.7382074965051506	2.701905632220042	2.032024109814667	2.507066342876949	text	adults
191	1.4382513545299038	1.5974529595760658	1.3206112401126973	1.4138786554064824	1.8012100245595544	2.9580354336281003	1.951145483393401	2.2165280188287215	text	adults
192	1.5283603808604225	1.8518597144113023	1.523781895403173	1.3989318107269142	1.8299745543350716	1.971419084637948	2.0545248554359214	2.053838243949538	text	adults
193	1.4216309929723325	1.5816530434957823	1.4340624117215397	1.3213829962260044	1.4999802515735579	2.169470160655999	2.1896970082980527	1.7015856519936379	text	adults
194	1.3618843086397132	1.5478090187505762	1.443125747856999	1.4249155939227818	1.9002054630200524	2.6727490959661138	2.1957674254771025	2.339269007124937	text	adults
195	1.5092729832794065	1.4927358818163066	1.4787206970369562	1.4180819643523164	1.428771899216749	2.353511884410043	1.7828608309911822	2.4155934499856526	text	adults
196	1.3321630896550254	1.770852498404183	1.4108099495413744	1.4232812915114188	1.495170562489334	2.0487982522757697	2.0446563524834955	2.3288911660677902	text	adults
197	1.3832230295225134	1.8854520607311565	1.431332994285186	1.334985290940411	1.7831914776915738	2.7706821429472175	2.0460650703331815	1.8032780734817053	text	adults
198	1.3220119288496448	1.6708399859668404	1.4033683622798376	1.3317179494633198	1.6482826361531577	3.000296990246968	1.7801719040178938	2.811231933504827	text	adults
199	1.378933316435901	1.7366410829752978	1.4136679123128952	1.3841016873176832	2.0647244232319695	2.331800806276066	1.8243470737374858	2.1695780074673214	text	adults
200	1.3186317711180662	1.805109468957723	1.5125432898185769	1.2988589292732107	1.952759406642796	2.0602240954997617	1.962349197254229	2.251893840062799	text	adults
201	1.4984813755927644	1.7858459261595572	1.2855794006222383	1.4701003343603047	2.3228512228910927	2.523220915475063	2.0354591330464973	1.8245721282501095	text	adults
202	1.3287329554337486	1.707030669377591	1.4242748584493305	1.3011103101056147	1.8965177774493875	2.3936516799119123	1.470218719315932	2.0615231170616855	text	adults
203	1.5068328632798262	1.6783889240352798	1.505456483045665	1.266156757382106	1.4921939801509219	2.8097593256892632	1.441822255960804	2.1054400151336994	text	adults
204	1.342245033359214	1.6493045944082634	1.4911717638465776	1.4257803587203675	1.749091032329091	2.546573878874319	1.9894962325064611	2.6977394379511614	text	adults
205	1.375728244412972	1.7278082029747315	1.3377398829643437	1.4772210145140299	1.9566823031494223	2.306363356496434	1.9769905533492287	2.0125539111708903	text	adults
206	1.4906362010275145	1.799735191472006	1.3541223993712515	1.429943410450567	1.5549976032895794	2.25483653192761	1.7431573298509944	2.433775923024254	text	adults
207	1.515292003417568	1.779639566926803	1.3571639481504811	1.391402328765078	1.4856309148263813	2.1921049771737664	1.4632204542977933	2.433009836619663	text	adults
208	1.2533415207025083	1.5961221820027092	1.3415279837591587	1.3566372392467771	2.2433695325843086	2.603541338756491	1.995051798603965	2.206966999847094	text	adults
209	1.2845941085274153	1.651977026080442	1.3876501289776662	1.1914433301831295	2.113152789005728	2.638407441449475	1.8785189479619033	2.4725086556987135	text	adults
210	1.3382291807569886	1.5574314726067735	1.45124736820757	1.3396862529656093	1.380175860099401	2.3518575017738024	1.9187408399091885	2.5629152586155035	text	adults
211	1.3474667464589771	1.7418817515036271	1.4768933216165765	1.332755224154396	1.292540841348902	2.4195847531352825	2.1877906233533833	1.896668506696236	text	adults
212	1.4464669804231254	1.5381808037327258	1.5002010325054371	1.381217730133052	2.0163010791767535	2.535532402635344	1.6717945478839153	2.2990273569828363	text	adults
213	1.3898686517865013	1.4974824149317598	1.4947129582680703	1.4270492540433357	1.5469765803825564	2.171826215109926	1.451717541220712	2.4577513471128114	text	adults
214	1.2748800411884578	1.5905730255733341	1.3941931478157876	1.3596215554946487	1.9595001063493875	2.7803782612851085	1.836878757856232	1.8973790124577463	text	adults
215	1.314522910924889	1.6387265022196416	1.3668189056575388	1.4316311233495367	2.0944499925656763	2.800573708654404	1.7111855221148684	2.6398378493214523	text	adults
216	1.3834805189760466	1.57033976136307	1.3891625992271288	1.4171137226068686	1.5185578791924634	2.481212559864029	2.0235947436905586	2.528212383938369	text	adults
217	1.4985164143121303	1.6828506214417605	1.4382180030643945	1.1810235333795283	1.6051793289758833	2.299287013208552	2.190161268978517	2.5652252463427025	text	adults
218	1.5154010445343322	1.7584750842260553	1.3665918258973522	1.1905483762877003	1.8514463945366118	2.6862163692521035	1.3252339858906586	2.349370352183284	text	adults
219	1.4357401589171517	1.7310297781631325	1.4108263652670359	1.5774572408297693	1.5477392564180037	2.473164725828526	2.0834458028537193	1.747630413101536	text	adults
220	1.4488894821681795	1.7235996790129742	1.3692260150102642	1.2086405511530092	2.1677913621808944	2.556504763044652	2.2544443357770407	2.217591475547396	text	adults
221	1.3187435830785128	1.6610220357113703	1.5396875344430283	1.26330352511307	2.2203354617369095	2.8510359860280277	1.6378155968883916	2.0289465379267613	text	adults
222	1.3078945824125543	1.6570627625069427	1.1283713616105706	1.413016565505307	1.8518085154977078	2.492340757354432	1.732011216928635	1.7083194158038504	text	adults
223	1.5823216543658858	1.6140658010848656	1.517786328728258	1.2829133348122888	1.8470902084092908	2.309146750044595	2.4114935325575706	2.379683034319687	text	adults
224	1.3746939013939177	1.925814467129721	1.4287596170063384	1.3170834579015687	1.445941570435625	2.3960611841408097	1.604221231434235	2.101675971517223	text	adults
225	1.5594682405519609	1.6110508187205557	1.369713801738642	1.3791949935279149	2.0263466883191383	2.2816191579648173	2.2155980598798286	1.4973911707072511	text	adults
226	1.518002297415042	1.6970614438315834	1.4433078108214237	1.3566586184309464	2.1141242699826925	2.4050083257540695	2.134905053993133	2.566013964963275	text	adults
227	1.485617525412649	1.5974233866691785	1.4792472143705315	1.3696018478874337	2.0959361728116663	2.665615337500618	1.9330761881550929	2.4471118550355144	text	adults
228	1.3864077965970565	1.81392779809269	1.5082484861342038	1.232816488485656	1.503337103306631	2.4937458719518735	2.4150042546625516	2.286555022677695	text	adults
229	1.147563574829268	1.8014844268444086	1.2823950354462903	1.2033386423119548	1.8621291686458212	2.09232868313899	2.448998315726697	1.8625204630737033	text	adults
230	1.6628782700101723	1.673653663746402	1.3806633309624026	1.2174488651463555	2.2271422279510418	2.1323889975549863	2.1089586142824785	2.207707185479643	text	adults
231	1.6155427514345584	1.7349148804207117	1.4602085601988903	1.2936551688655524	1.775636330226931	2.3014837297402178	2.13161454970686	2.2573327672505754	text	adults
232	1.5335227252868207	1.781260726824229	1.5838096417141598	1.3452004004493145	1.7303898026898368	2.435979878317029	1.9236701875570041	1.980805264433005	text	adults
233	1.4219386576477975	1.448197841828055	1.280163868608645	1.5142660411342064	1.7873848553257534	2.3662372755566796	1.8903616731764954	2.2743487132834512	text	adults
234	1.3308584579715115	1.906086485833345	1.336684810942768	1.383410361940728	1.7439606562525078	2.0749338060939326	2.160504885569669	2.136560151666694	text	adults
235	1.3347419909900804	1.5973131982690403	1.4035707963577315	1.1719689546217649	1.9196873516823105	2.2697127064215867	1.9060385878074884	2.5930847160443147	text	adults
236	1.573491433431891	1.619780995684935	1.3964373763711055	1.2068246764243566	1.8886451401737332	2.725934002515854	1.7487447112144643	2.016872226450889	text	adults
237	1.521219004989731	1.8138397741267664	1.316110568273443	1.302369928420517	1.8811772463970706	2.252543138552381	2.156144722460321	2.026246312466769	text	adults
238	1.2898380858581833	1.5657650366666649	1.4376217054109242	1.4440454505569726	1.3055368101343467	2.4882467609470433	1.431019964550531	1.9530999773030446	text	adults
239	1.4045708395094025	1.8472483499672965	1.3578141482194308	1.4159352032341048	1.1957543928777972	2.7845120899727607	2.1098020685475114	1.993214109125567	text	adults
240	1.5590352434642027	1.799968511639223	1.4872770089479062	1.403022903897043	1.7183714075660488	2.322403111161339	2.1477969209692245	2.239406398407648	text	adults
241	1.5030181315553928	1.630807224563449	1.2865697221287542	1.4389817584418154	1.6284832878467406	2.726457459315604	1.9673160246293453	2.0436301938717425	text	adults
242	1.4509441341501794	1.8025561258540557	1.3623930697750077	1.6015796286587543	2.134335458422315	2.371997309887342	2.1084099539449657	1.9738528459297917	text	adults
243	1.3914767501899759	1.6122371225575238	1.3311462802870815	1.2940296106499012	1.7099292741545025	2.3228941200549262	2.0588756843925067	2.354480401491391	text	adults
244	1.4270980676779603	1.6391203893138027	1.3375792484895443	1.2254972515651832	1.8803185149423867	2.5095849451197263	2.1070050613625946	2.374390220127524	text	adults
245	1.416886062309263	1.8009712071778903	1.429130728926947	1.4153090753920847	1.656427985282293	2.737904443053994	1.6052359653146817	2.3181044994160267	text	adults
246	1.514707058482445	1.5546877484338222	1.3685000823451423	1.237935601351894	1.7740831433042645	2.522904651562638	1.8042942187994442	2.6785906042543832	text	adults
247	1.4057953830619643	1.759069960050696	1.3565248425329768	1.477214621953928	1.96446833247835	2.1404538438639396	2.095201851804529	2.048790356112755	text	adults
248	1.457977959386528	1.717055367382372	1.3038495715882825	1.4372229425515575	0.9590490243513322	2.563392038717515	1.9083790852677591	1.8157191785090152	text	adults
249	1.4423464104761012	1.6662631399713366	1.2375267533507293	1.2310440443959318	1.1720520110735513	2.3964899052889987	1.9141714139958972	2.4892773142316793	text	adults
250	1.3310219449388363	1.792198613014945	1.2406471042089553	1.2865020239596325	1.7842412115458406	2.9114332454361485	2.067515608733808	1.8242913988566183	text	adults
251	1.309635989739188	1.7329643835721504	1.36798562153875	1.3721996069441635	1.8589442245017915	2.7088476405072406	1.6117091386247755	2.3404277938278897	text	adults
252	1.3218254552384738	1.72698340011233	1.5011820721600893	1.3697452291730148	1.9359054270859366	2.6249117119230623	1.8986747299594418	2.0518410951897383	text	adults
253	1.4619737190693702	1.6875478217808766	1.304567141663182	1.246451944635153	1.4112342838486172	2.205761029959846	1.8131101230679083	2.3404971138532353	text	adults
254	1.4805694473404163	1.7656877282807	1.376171235145775	1.2279351063249575	2.040443618635142	2.763413387947634	1.8727544798182363	2.129691905449965	text	adults
255	1.3705449787493516	1.834952569582332	1.114141747306411	1.4210968808345226	1.5018358951962651	2.346740282419947	2.042643984462294	1.7494490821704995	text	adults
256	1.4856418658198822	1.8791941316540237	1.4830764968520078	1.4306810377800585	2.439567874846575	2.3866129520740906	1.4403465644717035	1.5167016089421104	text	adults
257	1.4539155973696989	1.8628219342765906	1.4858226919708708	1.3741878872820161	2.3689135024542036	2.621246245829949	2.098882988994401	1.7857601279032287	text	adults
258	1.4523427532977455	1.5348470748018803	1.4837347219445736	1.262076167055276	1.9551027304586135	2.914534129809331	2.2104920130376824	2.24748044657171	text	adults
259	1.6751888168055937	1.8998056113137156	1.4350651798918563	1.4158280838958568	2.1650190156596367	2.3864212984057267	1.968862769041101	2.104049764982164	text	adults
260	1.5374651827394985	1.772279150327579	1.2776821743759923	1.3882793743098478	1.8983572011133094	2.5803949272505946	2.143800326017397	1.8618312149957132	text	adults
261	1.355103279824834	1.7600834080059944	1.225489333098952	1.3047809133537434	1.9293937854696266	2.966228361012754	2.1055007525392453	1.7757559178907876	text	adults
262	1.4575325380228366	1.722745297068127	1.3399624374757477	1.333453358340547	2.317493224820198	2.654214160277033	1.392858550763009	1.6537769300765293	text	adults
263	1.4724963394289865	1.7906373768771555	1.461195350554673	1.2552836281619328	2.1031150193692705	2.144347881073742	1.722696980471388	2.05893727012984	text	adults
264	1.5385139960859	1.8172900991311551	1.504894335379254	1.4159132435883732	1.805349858006362	2.770314357395449	1.91603148972117	2.612890496648226	text	adults
265	1.4612143984662331	1.655676722325291	1.4106980488167769	1.2889971741804584	1.742474702805162	2.491673072412648	1.791591366440763	2.028952670965665	text	adults
266	1.4485750498166272	1.9995142452620476	1.4772053248814414	1.3997516290693524	1.378732827740403	2.3468420195554285	2.046143940460188	1.8916834391050263	text	adults
267	1.405281199386499	2.0249289576218956	1.528438279667655	1.296709545227984	1.9466168258517649	2.7311555506940666	1.877947516124035	1.814610725861471	text	adults
268	1.45919684303214	1.8144286132532703	1.179802042990651	1.2435759165087124	1.8118021261337176	2.51183937074509	1.9189280044491825	2.0618789040463454	text	adults
269	1.5431882385693878	1.8111616372156543	1.2032122886977603	1.3516609792969025	1.6597703357959332	2.071863319629817	1.6778284788900537	1.742011666241617	text	adults
270	1.4854979891591387	1.845768790333886	1.6599083279034852	1.2388568085200236	1.646105372337359	2.2181878416648613	1.583004931065058	2.2821002919766307	text	adults
271	1.411049413129068	1.9156429264349035	1.653812232418871	1.3926531793056145	1.9706887008663936	2.7170837591381782	1.6244128730906395	2.2885457746094513	text	adults
