subid,tr.num,condition,correct,RT,rt,guess,guess_num,ucl_bound,ewma_param,param_value
11_02_07,50,text,1,0.43000000000000016,0.43,response,1,0.06000000000000005,ucl,0.6
11_02_07,58,text,1,0.43000000000000016,0.43,response,1,0.07000000000000006,ucl,0.6
11_02_07,62,text,1,0.43000000000000016,0.43,response,1,0.07000000000000006,ucl,0.6
11_02_08,50,text,1,0.43000000000000016,0.43,response,1,0.07000000000000006,ucl,0.6
11_02_08,57,text,1,0.43000000000000016,0.43,response,1,0.08000000000000007,ucl,0.6
11_10_04,54,text,1,0.43000000000000016,0.43,response,1,0.08000000000000007,ucl,0.6
11_10_05,53,text,0,0.43000000000000016,0.43,response,1,0.07000000000000006,ucl,0.6
11_10_05,57,text,1,0.43000000000000016,0.43,response,1,0.08000000000000007,ucl,0.6
11_16_01,24,text,1,0.43000000000000016,0.43,response,1,0.08000000000000007,ucl,0.6
11_16_02,54,text,1,0.43000000000000016,0.43,response,1,0.08000000000000007,ucl,0.6
11_16_03,41,text,1,0.43000000000000016,0.43,response,1,0.08999999999999997,ucl,0.6
11_16_04,25,text,1,0.43000000000000016,0.43,response,1,0.08999999999999997,ucl,0.6
11_16_04,38,text,1,0.43000000000000016,0.43,response,1,0.08999999999999997,ucl,0.6
11_16_04,40,text,1,0.43000000000000016,0.43,response,1,0.09999999999999998,ucl,0.6
11_16_05,50,text,1,0.43000000000000016,0.43,response,1,0.09999999999999998,ucl,0.6
11_16_05,55,text,1,0.43000000000000016,0.43,response,1,0.09999999999999998,ucl,0.6
10_20_06,29,text,1,0.44300000000000006,0.44,response,1,0.10999999999999999,ucl,0.6
11_02_03,52,text,0,0.44300000000000006,0.44,response,1,0.09999999999999998,ucl,0.6
11_10_05,60,text,1,0.44300000000000006,0.44,response,1,0.09999999999999998,ucl,0.6
11_16_03,47,text,0,0.44300000000000006,0.44,response,1,0.08999999999999997,ucl,0.6
11_16_04,30,text,1,0.44300000000000006,0.44,response,1,0.09999999999999998,ucl,0.6
11_02_01,72,text,0,0.45299999999999985,0.45,response,1,0.08999999999999997,ucl,0.6
11_02_05,37,text,1,0.45299999999999985,0.45,response,1,0.08999999999999997,ucl,0.6
11_02_08,59,text,1,0.45299999999999985,0.45,response,1,0.09999999999999998,ucl,0.6
11_10_04,63,text,1,0.45299999999999985,0.45,response,1,0.09999999999999998,ucl,0.6
11_10_05,67,text,1,0.45299999999999985,0.45,response,1,0.09999999999999998,ucl,0.6
11_16_01,28,text,1,0.45299999999999985,0.45,response,1,0.10999999999999999,ucl,0.6
11_16_04,34,text,1,0.45299999999999985,0.45,response,1,0.10999999999999999,ucl,0.6
11_02_08,49,text,1,0.4570000000000003,0.46,response,1,0.10999999999999999,ucl,0.6
11_10_01,51,text,1,0.4570000000000003,0.46,response,1,0.10999999999999999,ucl,0.6
11_16_03,34,text,1,0.4570000000000003,0.46,response,1,0.12,ucl,0.6
11_16_01,30,text,0,0.45999999999999996,0.46,response,1,0.10999999999999999,ucl,0.6
11_16_03,48,text,1,0.45999999999999996,0.46,response,1,0.10999999999999999,ucl,0.6
11_16_05,60,text,0,0.45999999999999996,0.46,response,1,0.10999999999999999,ucl,0.6
10_20_04,31,text,0,0.4630000000000001,0.46,response,1,0.09999999999999998,ucl,0.6
10_20_05,43,text,0,0.4630000000000001,0.46,response,1,0.08999999999999997,ucl,0.6
10_20_06,28,text,1,0.4630000000000001,0.46,response,1,0.08999999999999997,ucl,0.6
10_20_06,40,text,1,0.4630000000000001,0.46,response,1,0.09999999999999998,ucl,0.6
11_02_02,60,text,0,0.4630000000000001,0.46,response,1,0.08999999999999997,ucl,0.6
11_02_05,36,text,1,0.4630000000000001,0.46,response,1,0.07999999999999996,ucl,0.61
11_02_07,69,text,1,0.4630000000000001,0.46,response,1,0.08999999999999997,ucl,0.61
11_02_08,60,text,1,0.4630000000000001,0.46,response,1,0.08999999999999997,ucl,0.61
11_10_01,53,text,0,0.4630000000000001,0.46,response,1,0.07999999999999996,ucl,0.61
11_10_04,51,text,1,0.4630000000000001,0.46,response,1,0.08999999999999997,ucl,0.61
11_10_04,62,text,1,0.4630000000000001,0.46,response,1,0.08999999999999997,ucl,0.61
11_16_03,37,text,1,0.4630000000000001,0.46,response,1,0.08999999999999997,ucl,0.61
11_16_03,40,text,1,0.4630000000000001,0.46,response,1,0.09999999999999998,ucl,0.61
11_16_03,43,text,1,0.4630000000000001,0.46,response,1,0.09999999999999998,ucl,0.61
11_16_04,35,text,1,0.4630000000000001,0.46,response,1,0.09999999999999998,ucl,0.61
11_02_04,42,text,1,0.4770000000000003,0.48,response,1,0.09999999999999998,ucl,0.61
11_02_07,54,text,1,0.4770000000000003,0.48,response,1,0.10999999999999999,ucl,0.61
11_02_08,68,text,1,0.4770000000000003,0.48,response,1,0.10999999999999999,ucl,0.61
10_20_01,40,text,1,0.48699999999999966,0.49,response,1,0.10999999999999999,ucl,0.61
10_20_05,46,text,1,0.48699999999999966,0.49,response,1,0.12,ucl,0.61
11_02_07,61,text,1,0.48699999999999966,0.49,response,1,0.12,ucl,0.61
11_02_08,58,text,1,0.48699999999999966,0.49,response,1,0.12,ucl,0.61
11_10_04,53,text,1,0.48699999999999966,0.49,response,1,0.12,ucl,0.61
11_16_04,44,text,1,0.48699999999999966,0.49,response,1,0.13,ucl,0.61
11_02_02,53,text,0,0.4900000000000002,0.49,response,1,0.12,ucl,0.61
11_02_03,51,text,1,0.4900000000000002,0.49,response,1,0.12,ucl,0.61
11_02_07,59,text,1,0.4900000000000002,0.49,response,1,0.12,ucl,0.61
11_10_02,48,text,1,0.4900000000000002,0.49,response,1,0.13,ucl,0.61
11_16_05,56,text,1,0.4900000000000002,0.49,response,1,0.13,ucl,0.61
11_16_05,62,text,1,0.4900000000000002,0.49,response,1,0.13,ucl,0.61
10_20_04,36,text,1,0.4930000000000003,0.49,response,1,0.13,ucl,0.61
11_02_02,61,text,0,0.4930000000000003,0.49,response,1,0.13,ucl,0.61
11_02_03,70,text,1,0.4930000000000003,0.49,response,1,0.13,ucl,0.61
11_02_07,57,text,1,0.4930000000000003,0.49,response,1,0.13,ucl,0.61
11_02_07,68,text,1,0.4930000000000003,0.49,response,1,0.14,ucl,0.61
11_16_03,42,text,0,0.4930000000000003,0.49,response,1,0.13,ucl,0.61
11_16_05,61,text,1,0.4930000000000003,0.49,response,1,0.13,ucl,0.61
11_02_03,66,text,0,0.4969999999999999,0.5,response,1,0.12,ucl,0.61
11_02_07,64,text,1,0.4969999999999999,0.5,response,1,0.13,ucl,0.61
11_10_01,55,text,1,0.4969999999999999,0.5,response,1,0.13,ucl,0.61
11_10_04,56,text,1,0.4969999999999999,0.5,response,1,0.13,ucl,0.61
11_10_04,58,text,1,0.4969999999999999,0.5,response,1,0.13,ucl,0.61
11_10_05,63,text,1,0.4969999999999999,0.5,response,1,0.14,ucl,0.61
11_10_05,64,text,1,0.4969999999999999,0.5,response,1,0.14,ucl,0.61
11_16_05,54,text,1,0.4969999999999999,0.5,response,1,0.14,ucl,0.61
11_16_05,64,text,1,0.4969999999999999,0.5,response,1,0.14,ucl,0.61
11_16_05,71,text,1,0.4969999999999999,0.5,response,1,0.15000000000000002,ucl,0.61
10_20_05,47,text,1,0.5100000000000002,0.51,response,1,0.15000000000000002,ucl,0.61
10_20_06,39,text,1,0.5100000000000002,0.51,response,1,0.15000000000000002,ucl,0.61
11_10_03,66,text,1,0.5100000000000002,0.51,response,1,0.15000000000000002,ucl,0.61
10_20_01,25,text,1,0.52,0.52,response,1,0.16000000000000003,ucl,0.61
10_20_01,30,text,1,0.52,0.52,response,1,0.16000000000000003,ucl,0.61
11_02_04,43,text,0,0.52,0.52,response,1,0.15000000000000002,ucl,0.61
11_02_08,55,text,0,0.52,0.52,response,1,0.14,ucl,0.61
11_10_02,45,text,1,0.52,0.52,response,1,0.15000000000000002,ucl,0.61
11_10_03,50,text,1,0.52,0.52,response,1,0.15000000000000002,ucl,0.61
11_16_01,35,text,1,0.52,0.52,response,1,0.15000000000000002,ucl,0.61
10_20_04,44,text,1,0.5230000000000006,0.52,response,1,0.15000000000000002,ucl,0.61
10_20_04,48,text,1,0.5230000000000006,0.52,response,1,0.15000000000000002,ucl,0.61
10_20_06,31,text,1,0.5230000000000006,0.52,response,1,0.16000000000000003,ucl,0.61
11_02_01,67,text,1,0.5230000000000006,0.52,response,1,0.16000000000000003,ucl,0.61
10_20_02,34,text,0,0.5270000000000001,0.53,response,1,0.15000000000000002,ucl,0.61
10_20_05,25,text,1,0.5270000000000001,0.53,response,1,0.15000000000000002,ucl,0.61
11_02_01,71,text,1,0.5270000000000001,0.53,response,1,0.16000000000000003,ucl,0.61
11_10_04,68,text,1,0.5270000000000001,0.53,response,1,0.16000000000000003,ucl,0.61
11_10_04,69,text,1,0.5270000000000001,0.53,response,1,0.16000000000000003,ucl,0.61
11_16_03,26,text,1,0.5270000000000001,0.53,response,1,0.16000000000000003,ucl,0.61
10_20_03,40,text,1,0.5299999999999998,0.53,response,1,0.17000000000000004,ucl,0.61
10_20_05,27,text,0,0.5299999999999998,0.53,response,1,0.16000000000000003,ucl,0.61
10_20_05,35,text,1,0.5299999999999998,0.53,response,1,0.16000000000000003,ucl,0.61
11_02_04,36,text,1,0.5299999999999998,0.53,response,1,0.16000000000000003,ucl,0.61
11_02_05,32,text,1,0.5299999999999998,0.53,response,1,0.16000000000000003,ucl,0.61
11_02_07,63,text,1,0.5299999999999998,0.53,response,1,0.17000000000000004,ucl,0.61
11_02_08,61,text,1,0.5299999999999998,0.53,response,1,0.17000000000000004,ucl,0.61
11_10_01,70,text,1,0.5299999999999998,0.53,response,1,0.17000000000000004,ucl,0.61
11_10_03,54,text,1,0.5299999999999998,0.53,response,1,0.17000000000000004,ucl,0.61
11_10_03,68,text,1,0.5299999999999998,0.53,response,1,0.18000000000000005,ucl,0.61
11_10_04,55,text,1,0.5299999999999998,0.53,response,1,0.18000000000000005,ucl,0.61
11_10_04,65,text,1,0.5299999999999998,0.53,response,1,0.18000000000000005,ucl,0.61
11_16_04,42,text,1,0.5299999999999998,0.53,response,1,0.18000000000000005,ucl,0.61
11_16_05,67,text,1,0.5299999999999998,0.53,response,1,0.18000000000000005,ucl,0.61
10_20_01,29,text,0,0.5430000000000001,0.54,response,1,0.18000000000000005,ucl,0.61
11_02_02,58,text,0,0.5430000000000001,0.54,response,1,0.17000000000000004,ucl,0.61
11_02_08,65,text,1,0.5430000000000001,0.54,response,1,0.17000000000000004,ucl,0.61
11_02_08,67,text,1,0.5430000000000001,0.54,response,1,0.17000000000000004,ucl,0.61
11_16_05,70,text,1,0.5430000000000001,0.54,response,1,0.18000000000000005,ucl,0.61
11_02_02,54,text,0,0.5529999999999999,0.55,response,1,0.17000000000000004,ucl,0.61
11_02_03,54,text,1,0.5529999999999999,0.55,response,1,0.17000000000000004,ucl,0.61
11_02_07,49,text,1,0.5529999999999999,0.55,response,1,0.17000000000000004,ucl,0.61
11_02_08,53,text,1,0.5529999999999999,0.55,response,1,0.17000000000000004,ucl,0.61
11_10_01,71,text,1,0.5529999999999999,0.55,response,1,0.18000000000000005,ucl,0.61
11_10_03,72,text,1,0.5529999999999999,0.55,response,1,0.18000000000000005,ucl,0.61
11_10_05,70,text,1,0.5529999999999999,0.55,response,1,0.18000000000000005,ucl,0.61
11_16_03,25,text,1,0.5529999999999999,0.55,response,1,0.18000000000000005,ucl,0.61
11_16_03,46,text,1,0.5529999999999999,0.55,response,1,0.18000000000000005,ucl,0.61
11_16_05,51,text,1,0.5529999999999999,0.55,response,1,0.19000000000000006,ucl,0.61
11_16_05,57,text,1,0.5529999999999999,0.55,response,1,0.19000000000000006,ucl,0.61
11_16_05,72,text,1,0.5529999999999999,0.55,response,1,0.19000000000000006,ucl,0.61
11_10_01,58,text,1,0.5570000000000004,0.56,response,1,0.19000000000000006,ucl,0.61
11_16_05,66,text,1,0.5570000000000004,0.56,response,1,0.19000000000000006,ucl,0.61
10_20_03,46,text,1,0.5599999999999996,0.56,response,1,0.20000000000000007,ucl,0.61
10_20_04,27,text,1,0.5599999999999996,0.56,response,1,0.20000000000000007,ucl,0.61
11_02_01,51,text,0,0.5599999999999996,0.56,response,1,0.19000000000000006,ucl,0.61
11_02_03,71,text,1,0.5599999999999996,0.56,response,1,0.19000000000000006,ucl,0.61
11_02_04,48,text,1,0.5599999999999996,0.56,response,1,0.19000000000000006,ucl,0.61
11_02_05,47,text,0,0.5599999999999996,0.56,response,1,0.19000000000000006,ucl,0.61
10_20_02,25,text,0,0.5630000000000002,0.56,response,1,0.18000000000000005,ucl,0.61
11_02_05,29,text,1,0.5630000000000002,0.56,response,1,0.18000000000000005,ucl,0.61
11_02_05,41,text,1,0.5630000000000002,0.56,response,1,0.18000000000000005,ucl,0.61
11_10_01,62,text,1,0.5630000000000002,0.56,response,1,0.18000000000000005,ucl,0.61
11_16_03,32,text,1,0.5630000000000002,0.56,response,1,0.19000000000000006,ucl,0.61
10_20_05,36,text,1,0.577,0.58,response,1,0.19000000000000006,ucl,0.61
11_02_07,67,text,1,0.577,0.58,response,1,0.19000000000000006,ucl,0.61
11_10_05,51,text,1,0.577,0.58,response,1,0.19000000000000006,ucl,0.61
11_16_01,22,text,1,0.577,0.58,response,1,0.19000000000000006,ucl,0.61
10_20_04,45,text,1,0.5869999999999997,0.59,response,1,0.20000000000000007,ucl,0.61
10_20_06,47,text,1,0.5869999999999997,0.59,response,1,0.20000000000000007,ucl,0.61
11_02_02,64,text,0,0.5869999999999997,0.59,response,1,0.19000000000000006,ucl,0.61
11_10_02,33,text,1,0.5869999999999997,0.59,response,1,0.19000000000000006,ucl,0.61
11_10_04,49,text,0,0.5869999999999997,0.59,response,1,0.18000000000000005,ucl,0.61
11_10_05,65,text,0,0.5869999999999997,0.59,response,1,0.18000000000000005,ucl,0.61
11_02_07,55,text,1,0.5899999999999999,0.59,response,1,0.18000000000000005,ucl,0.61
11_16_04,39,text,1,0.5899999999999999,0.59,response,1,0.18000000000000005,ucl,0.61
11_02_05,30,text,1,0.593,0.59,response,1,0.18000000000000005,ucl,0.61
11_02_08,56,text,1,0.593,0.59,response,1,0.18000000000000005,ucl,0.61
11_16_02,53,text,0,0.593,0.59,response,1,0.18000000000000005,ucl,0.61
10_20_05,30,text,1,0.597,0.6,response,1,0.18000000000000005,ucl,0.61
11_02_01,65,text,1,0.597,0.6,response,1,0.18000000000000005,ucl,0.61
11_02_04,31,text,0,0.597,0.6,response,1,0.17000000000000004,ucl,0.61
11_10_01,72,text,1,0.597,0.6,response,1,0.18000000000000005,ucl,0.61
11_16_05,59,text,1,0.597,0.6,response,1,0.18000000000000005,ucl,0.61
10_20_03,25,text,1,0.6100000000000003,0.61,response,1,0.18000000000000005,ucl,0.61
11_10_02,46,text,1,0.6100000000000003,0.61,response,1,0.18000000000000005,ucl,0.61
11_16_03,33,text,1,0.6100000000000003,0.61,response,1,0.18000000000000005,ucl,0.61
11_16_05,53,text,1,0.6100000000000003,0.61,response,1,0.19000000000000006,ucl,0.61
10_20_03,39,text,1,0.6199999999999997,0.62,response,1,0.19000000000000006,ucl,0.61
10_20_04,47,text,1,0.6199999999999997,0.62,response,1,0.19000000000000006,ucl,0.61
11_02_03,68,text,1,0.6199999999999997,0.62,response,1,0.19000000000000006,ucl,0.61
10_20_05,26,text,1,0.6230000000000002,0.62,response,1,0.19000000000000006,ucl,0.61
10_20_06,43,text,1,0.6230000000000002,0.62,response,1,0.20000000000000007,ucl,0.61
11_02_03,56,text,1,0.6230000000000002,0.62,response,1,0.20000000000000007,ucl,0.61
11_10_04,61,text,1,0.6230000000000002,0.62,response,1,0.20000000000000007,ucl,0.61
10_20_01,31,text,1,0.6269999999999998,0.63,response,1,0.20000000000000007,ucl,0.61
11_02_05,46,text,1,0.6269999999999998,0.63,response,1,0.20000000000000007,ucl,0.61
11_10_01,68,text,1,0.6269999999999998,0.63,response,1,0.20999999999999996,ucl,0.61
11_10_02,38,text,0,0.6269999999999998,0.63,response,1,0.20000000000000007,ucl,0.61
10_20_04,32,text,0,0.6299999999999999,0.63,response,1,0.19000000000000006,ucl,0.61
11_02_01,57,text,1,0.6299999999999999,0.63,response,1,0.19000000000000006,ucl,0.61
11_02_03,63,text,1,0.6299999999999999,0.63,response,1,0.19000000000000006,ucl,0.61
11_02_08,70,text,1,0.6299999999999999,0.63,response,1,0.20000000000000007,ucl,0.61
11_10_02,35,text,1,0.6299999999999999,0.63,response,1,0.20000000000000007,ucl,0.61
11_10_02,41,text,1,0.6299999999999999,0.63,response,1,0.20000000000000007,ucl,0.61
11_10_03,63,text,1,0.6299999999999999,0.63,response,1,0.20000000000000007,ucl,0.61
11_10_03,71,text,1,0.6299999999999999,0.63,response,1,0.20000000000000007,ucl,0.61
11_16_05,69,text,1,0.6299999999999999,0.63,response,1,0.20000000000000007,ucl,0.61
10_20_04,28,text,1,0.6430000000000002,0.64,response,1,0.20999999999999996,ucl,0.61
10_20_04,40,text,1,0.6430000000000002,0.64,response,1,0.20999999999999996,ucl,0.61
10_20_06,35,text,1,0.6430000000000002,0.64,response,1,0.20999999999999996,ucl,0.61
11_02_07,72,text,1,0.6430000000000002,0.64,response,1,0.20999999999999996,ucl,0.61
11_16_03,28,text,0,0.6430000000000002,0.64,response,1,0.20000000000000007,ucl,0.61
11_16_05,58,text,1,0.6430000000000002,0.64,response,1,0.20999999999999996,ucl,0.61
10_20_05,37,text,1,0.653,0.65,response,1,0.20999999999999996,ucl,0.61
11_02_01,56,text,1,0.653,0.65,response,1,0.20999999999999996,ucl,0.61
11_10_04,71,text,1,0.653,0.65,response,1,0.20999999999999996,ucl,0.61
11_16_02,70,text,1,0.653,0.65,response,1,0.20999999999999996,ucl,0.61
11_02_01,54,text,1,0.657,0.66,response,1,0.20999999999999996,ucl,0.61
11_02_03,50,text,1,0.657,0.66,response,1,0.21999999999999997,ucl,0.61
11_02_05,33,text,1,0.657,0.66,response,1,0.21999999999999997,ucl,0.61
11_02_05,40,text,1,0.657,0.66,response,1,0.21999999999999997,ucl,0.61
11_02_05,48,text,0,0.657,0.66,response,1,0.20999999999999996,ucl,0.61
11_02_06,72,text,1,0.657,0.66,response,1,0.20999999999999996,ucl,0.61
10_20_04,30,text,1,0.6600000000000001,0.66,response,1,0.21999999999999997,ucl,0.61
11_02_04,41,text,1,0.6600000000000001,0.66,response,1,0.21999999999999997,ucl,0.61
11_02_07,52,text,1,0.6600000000000001,0.66,response,1,0.21999999999999997,ucl,0.61
11_02_07,71,text,1,0.6600000000000001,0.66,response,1,0.21999999999999997,ucl,0.61
11_10_01,57,text,1,0.6600000000000001,0.66,response,1,0.21999999999999997,ucl,0.61
11_16_04,48,text,1,0.6600000000000001,0.66,response,1,0.21999999999999997,ucl,0.61
11_16_05,65,text,0,0.6600000000000001,0.66,response,1,0.21999999999999997,ucl,0.61
10_20_01,37,text,1,0.6629999999999998,0.66,response,1,0.21999999999999997,ucl,0.61
10_20_04,39,text,1,0.6629999999999998,0.66,response,1,0.21999999999999997,ucl,0.61
10_20_04,46,text,1,0.6629999999999998,0.66,response,1,0.21999999999999997,ucl,0.61
11_02_01,58,text,1,0.6629999999999998,0.66,response,1,0.21999999999999997,ucl,0.61
11_02_01,60,text,1,0.6629999999999998,0.66,response,1,0.21999999999999997,ucl,0.61
11_02_01,68,text,1,0.6629999999999998,0.66,response,1,0.22999999999999998,ucl,0.61
11_02_03,69,text,1,0.6629999999999998,0.66,response,1,0.22999999999999998,ucl,0.61
11_02_04,45,text,1,0.6629999999999998,0.66,response,1,0.22999999999999998,ucl,0.61
11_02_05,31,text,1,0.6629999999999998,0.66,response,1,0.22999999999999998,ucl,0.61
11_02_06,55,text,1,0.6629999999999998,0.66,response,1,0.22999999999999998,ucl,0.61
11_02_07,56,text,1,0.6629999999999998,0.66,response,1,0.22999999999999998,ucl,0.61
11_10_03,65,text,1,0.6629999999999998,0.66,response,1,0.24,ucl,0.61
10_20_04,33,text,1,0.677,0.68,response,1,0.24,ucl,0.61
10_20_04,42,text,1,0.677,0.68,response,1,0.24,ucl,0.61
11_02_03,58,text,1,0.677,0.68,response,1,0.24,ucl,0.61
11_02_03,64,text,1,0.677,0.68,response,1,0.24,ucl,0.61
11_02_05,34,text,1,0.677,0.68,response,1,0.24,ucl,0.61
11_02_07,51,text,1,0.677,0.68,response,1,0.24,ucl,0.61
11_10_01,66,text,1,0.677,0.68,response,1,0.25,ucl,0.61
11_10_02,27,text,1,0.677,0.68,response,1,0.25,ucl,0.61
11_10_04,60,text,1,0.677,0.68,response,1,0.25,ucl,0.61
11_10_04,66,text,1,0.677,0.68,response,1,0.25,ucl,0.61
11_16_04,32,text,1,0.677,0.68,response,1,0.25,ucl,0.61
10_20_01,27,text,1,0.6869999999999998,0.69,response,1,0.25,ucl,0.61
10_20_04,35,text,1,0.6869999999999998,0.69,response,1,0.25,ucl,0.61
11_02_03,60,text,1,0.6869999999999998,0.69,response,1,0.26,ucl,0.61
11_02_03,61,text,1,0.6869999999999998,0.69,response,1,0.26,ucl,0.61
11_02_05,38,text,1,0.6869999999999998,0.69,response,1,0.26,ucl,0.61
11_16_03,29,text,1,0.6900000000000004,0.69,response,1,0.26,ucl,0.61
10_20_05,48,text,1,0.6929999999999996,0.69,response,1,0.26,ucl,0.61
11_02_01,52,text,1,0.6929999999999996,0.69,response,1,0.26,ucl,0.61
11_02_08,63,text,1,0.6929999999999996,0.69,response,1,0.26,ucl,0.61
11_10_01,50,text,1,0.6929999999999996,0.69,response,1,0.26,ucl,0.61
11_10_01,64,text,1,0.6929999999999996,0.69,response,1,0.27,ucl,0.61
11_10_02,40,text,1,0.6929999999999996,0.69,response,1,0.27,ucl,0.61
11_02_03,57,text,1,0.6970000000000001,0.7,response,1,0.27,ucl,0.61
11_02_07,60,text,1,0.6970000000000001,0.7,response,1,0.27,ucl,0.61
11_10_01,65,text,1,0.6970000000000001,0.7,response,1,0.27,ucl,0.61
11_10_01,67,text,1,0.6970000000000001,0.7,response,1,0.27,ucl,0.61
10_20_06,37,text,1,0.71,0.71,response,1,0.27,ucl,0.61
11_02_03,72,text,1,0.71,0.71,response,1,0.27,ucl,0.61
10_20_03,29,text,1,0.7199999999999998,0.72,response,1,0.28,ucl,0.61
11_02_05,39,text,1,0.7199999999999998,0.72,response,1,0.28,ucl,0.61
11_02_06,49,text,1,0.7199999999999998,0.72,response,1,0.28,ucl,0.61
11_02_07,66,text,1,0.7199999999999998,0.72,response,1,0.28,ucl,0.61
11_10_02,28,text,1,0.7199999999999998,0.72,response,1,0.28,ucl,0.61
10_20_05,31,text,1,0.7229999999999999,0.72,response,1,0.28,ucl,0.61
11_02_01,64,text,1,0.7229999999999999,0.72,response,1,0.28,ucl,0.61
11_02_06,51,text,1,0.7229999999999999,0.72,response,1,0.28,ucl,0.61
11_10_02,43,text,1,0.7229999999999999,0.72,response,1,0.28,ucl,0.61
10_20_01,26,text,1,0.7270000000000003,0.73,response,1,0.29000000000000004,ucl,0.61
10_20_04,34,text,1,0.7270000000000003,0.73,response,1,0.29000000000000004,ucl,0.61
11_02_06,66,text,1,0.7270000000000003,0.73,response,1,0.29000000000000004,ucl,0.61
10_20_03,35,text,1,0.73,0.73,response,1,0.29000000000000004,ucl,0.61
11_02_02,55,text,0,0.73,0.73,response,1,0.28,ucl,0.61
11_02_03,59,text,1,0.73,0.73,response,1,0.28,ucl,0.61
11_02_06,52,text,1,0.73,0.73,response,1,0.28,ucl,0.61
11_02_06,62,text,1,0.73,0.73,response,1,0.28,ucl,0.61
11_10_01,60,text,1,0.73,0.73,response,1,0.28,ucl,0.61
11_10_02,37,text,1,0.73,0.73,response,1,0.28,ucl,0.61
11_10_02,44,text,1,0.73,0.73,response,1,0.29000000000000004,ucl,0.61
11_10_03,67,text,1,0.73,0.73,response,1,0.29000000000000004,ucl,0.61
11_10_04,64,text,1,0.73,0.73,response,1,0.29000000000000004,ucl,0.61
11_16_03,27,text,1,0.73,0.73,response,1,0.29000000000000004,ucl,0.61
10_20_02,32,text,0,0.7430000000000003,0.74,response,1,0.28,ucl,0.61
10_20_05,41,text,1,0.7430000000000003,0.74,response,1,0.28,ucl,0.61
11_02_01,66,text,1,0.7430000000000003,0.74,response,1,0.28,ucl,0.61
11_02_05,35,text,1,0.7430000000000003,0.74,response,1,0.28,ucl,0.61
11_10_01,69,text,1,0.7430000000000003,0.74,response,1,0.28,ucl,0.61
10_20_04,43,text,1,0.7529999999999997,0.75,response,1,0.29000000000000004,ucl,0.61
11_10_03,56,text,1,0.7529999999999997,0.75,response,1,0.29000000000000004,ucl,0.61
11_10_03,61,text,1,0.7570000000000006,0.76,response,1,0.29000000000000004,ucl,0.61
11_10_04,67,text,1,0.7599999999999998,0.76,response,1,0.29000000000000004,ucl,0.61
11_16_04,46,text,1,0.7599999999999998,0.76,response,1,0.29000000000000004,ucl,0.61
10_20_04,37,text,1,0.7630000000000003,0.76,response,1,0.29000000000000004,ucl,0.61
10_20_05,33,text,1,0.7630000000000003,0.76,response,1,0.29000000000000004,ucl,0.61
11_02_01,50,text,1,0.7630000000000003,0.76,response,1,0.29000000000000004,ucl,0.61
11_02_04,30,text,1,0.7630000000000003,0.76,response,1,0.29000000000000004,ucl,0.61
11_02_06,54,text,1,0.7630000000000003,0.76,response,1,0.29000000000000004,ucl,0.61
11_02_06,60,text,1,0.7630000000000003,0.76,response,1,0.30000000000000004,ucl,0.61
11_10_02,31,text,1,0.7630000000000003,0.76,response,1,0.30000000000000004,ucl,0.61
11_10_03,64,text,1,0.7630000000000003,0.76,response,1,0.30000000000000004,ucl,0.61
11_16_02,63,text,1,0.7630000000000003,0.76,response,1,0.30000000000000004,ucl,0.61
10_20_01,28,text,1,0.7770000000000001,0.78,response,1,0.30000000000000004,ucl,0.61
11_02_08,62,text,1,0.7770000000000001,0.78,response,1,0.30000000000000004,ucl,0.61
11_10_03,58,text,1,0.7770000000000001,0.78,response,1,0.30000000000000004,ucl,0.61
11_10_04,72,text,1,0.7770000000000001,0.78,response,1,0.30000000000000004,ucl,0.61
11_02_04,37,text,1,0.7869999999999999,0.79,response,1,0.30000000000000004,ucl,0.61
11_02_06,50,text,1,0.7869999999999999,0.79,response,1,0.30000000000000004,ucl,0.61
11_10_01,54,text,1,0.7869999999999999,0.79,response,1,0.30000000000000004,ucl,0.61
10_20_03,32,text,1,0.79,0.79,response,1,0.31000000000000005,ucl,0.61
10_20_03,38,text,1,0.79,0.79,response,1,0.31000000000000005,ucl,0.61
11_02_03,62,text,1,0.79,0.79,response,1,0.31000000000000005,ucl,0.61
11_02_04,34,text,1,0.79,0.79,response,1,0.31000000000000005,ucl,0.61
11_10_01,49,text,1,0.79,0.79,response,1,0.31000000000000005,ucl,0.61
10_20_05,39,text,1,0.7930000000000001,0.79,response,1,0.31000000000000005,ucl,0.61
11_10_02,39,text,1,0.7930000000000001,0.79,response,1,0.31000000000000005,ucl,0.61
11_16_05,49,text,1,0.7930000000000001,0.79,response,1,0.31000000000000005,ucl,0.61
10_20_01,41,text,0,0.7970000000000002,0.8,response,1,0.30000000000000004,ucl,0.61
10_20_05,28,text,1,0.7970000000000002,0.8,response,1,0.30000000000000004,ucl,0.61
11_02_03,55,text,1,0.7970000000000002,0.8,response,1,0.30000000000000004,ucl,0.61
11_02_06,58,text,1,0.7970000000000002,0.8,response,1,0.30000000000000004,ucl,0.61
10_20_03,48,text,1,0.81,0.81,response,1,0.31000000000000005,ucl,0.61
11_02_06,65,text,1,0.81,0.81,response,1,0.31000000000000005,ucl,0.61
11_16_03,31,text,1,0.81,0.81,response,1,0.31000000000000005,ucl,0.61
11_16_04,47,text,1,0.81,0.81,response,1,0.31000000000000005,ucl,0.61
