subid,tr.num,condition,dot,gender,age,notes,order,keep,reason_excluded,response,response_onset_type,rt,shift_type,shift_accuracy
11_02_07,69,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.07000000000000006,C_D,incorrect
11_02_07,70,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.533,C_T,correct
11_02_07,70,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.35299999999999976,C_T,correct
11_02_07,70,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.263,C_T,correct
11_02_07,71,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,1.0670000000000002,C_D,incorrect
11_02_07,71,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6600000000000001,C_T,correct
11_02_07,71,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.7370000000000001,C_D,incorrect
11_02_07,72,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.733,C_T,correct
11_02_07,72,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6430000000000002,C_T,correct
11_02_07,72,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.603,C_T,correct
11_02_07,73,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.733,C_T,correct
11_02_07,73,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6430000000000002,C_T,correct
11_02_07,73,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.603,C_T,correct
11_02_07,74,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.767,C_T,correct
11_02_07,74,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4969999999999999,C_T,correct
11_02_07,74,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.597,C_T,correct
11_02_07,75,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.6,C_T,correct
11_02_07,75,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5100000000000002,C_T,correct
11_02_07,75,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.47,C_T,correct
11_02_07,76,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.0,C_T,correct
11_02_07,76,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4900000000000002,C_T,correct
11_02_07,76,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.5,C_T,correct
11_02_07,77,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.967,C_T,correct
11_02_07,77,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4570000000000003,C_T,correct
11_02_07,77,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.467,C_T,correct
11_02_07,78,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.667,C_T,correct
11_02_07,78,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.48699999999999966,C_T,correct
11_02_07,78,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.397,C_T,correct
11_02_07,79,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.967,C_T,correct
11_02_07,79,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6970000000000001,C_T,correct
11_02_07,79,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.4370000000000003,C_T,correct
11_02_07,80,face,11/2/16,f,18-21,great,2,include,NA,distracter,center.fixation,0.833,D_C,incorrect
11_02_07,80,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4969999999999999,C_T,correct
11_02_07,80,face,11/2/16,f,18-21,great,2,include,NA,distracter,sentence,0.30299999999999994,D_C,incorrect
11_02_07,81,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.767,C_T,correct
11_02_07,81,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5869999999999997,C_T,correct
11_02_07,81,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.497,C_T,correct
11_02_07,82,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.733,C_T,correct
11_02_07,82,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4630000000000001,C_T,correct
11_02_07,82,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.563,C_T,correct
11_02_07,83,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.9,C_T,correct
11_02_07,83,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3900000000000001,C_T,correct
11_02_07,83,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.4,C_T,correct
11_02_07,84,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.733,C_T,correct
11_02_07,84,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6430000000000002,C_T,correct
11_02_07,84,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.603,C_T,correct
11_02_07,85,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.2329999999999997,C_T,correct
11_02_07,85,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6929999999999996,C_T,correct
11_02_07,85,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.9029999999999996,C_T,correct
11_02_07,86,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.767,C_T,correct
11_02_07,86,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4969999999999999,C_T,correct
11_02_07,86,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.237,C_T,correct
11_02_07,87,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.767,C_T,correct
11_02_07,87,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.677,C_T,correct
11_02_07,87,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.637,C_T,correct
11_02_07,88,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.067,C_D,incorrect
11_02_07,88,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.7270000000000003,C_T,correct
11_02_07,88,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,1.737,C_D,incorrect
11_02_07,89,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.767,C_T,correct
11_02_07,89,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4969999999999999,C_T,correct
11_02_07,89,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.237,C_T,correct
11_02_07,90,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.433,C_T,correct
11_02_07,90,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.8929999999999998,C_T,correct
11_02_07,90,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,3.1029999999999998,C_T,correct
11_02_07,91,face,11/2/16,f,18-21,great,2,include,NA,target,center.fixation,0.16700000000000004,T_C,incorrect
11_02_07,91,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.48699999999999966,C_T,correct
11_02_07,91,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.397,C_T,correct
11_02_07,92,face,11/2/16,f,18-21,great,2,include,NA,target,center.fixation,0.4670000000000001,T_C,incorrect
11_02_07,92,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3969999999999998,C_T,correct
11_02_07,92,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.497,C_T,correct
11_02_07,93,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.3999999999999999,C_T,correct
11_02_07,93,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.41999999999999993,C_T,correct
11_02_07,93,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.1299999999999999,C_T,correct
11_02_07,94,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.9,C_T,correct
11_02_07,94,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3900000000000001,C_T,correct
11_02_07,94,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.4,C_T,correct
11_02_07,95,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.133,C_T,correct
11_02_07,95,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.593,C_T,correct
11_02_07,95,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.803,C_T,correct
11_02_07,96,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,1.4329999999999998,C_T,correct
11_02_07,96,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.43000000000000016,C_T,correct
11_02_07,96,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,1.263,C_T,correct
11_02_08,1,text-no-audio,11/2/16,f,18-21,great,2,include,NA,target,center.fixation,0.6000000000000001,T_D,incorrect
11_02_08,1,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4630000000000001,C_T,correct
11_02_08,1,text-no-audio,11/2/16,f,18-21,great,2,include,NA,target,sentence,0.07000000000000006,T_D,incorrect
11_02_08,2,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.5,C_T,correct
11_02_08,2,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.41000000000000014,C_T,correct
11_02_08,2,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.37,C_T,correct
11_02_08,3,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.833,C_D,incorrect
11_02_08,3,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3230000000000004,C_D,incorrect
11_02_08,3,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.333,C_D,incorrect
11_02_08,4,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.733,C_T,correct
11_02_08,4,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4630000000000001,C_T,correct
11_02_08,4,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.563,C_T,correct
11_02_08,5,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.5329999999999999,C_D,incorrect
11_02_08,5,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.43000000000000016,C_T,correct
11_02_08,5,text-no-audio,11/2/16,f,18-21,great,2,include,NA,distracter,sentence,0.403,D_C,incorrect
11_02_08,6,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.8,C_T,correct
11_02_08,6,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5299999999999998,C_T,correct
11_02_08,6,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.63,C_T,correct
11_02_08,7,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.06699999999999995,C_T,correct
11_02_08,7,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.48699999999999966,C_T,correct
11_02_08,7,text-no-audio,11/2/16,f,18-21,great,2,include,NA,target,sentence,0.19700000000000006,T_C,incorrect
11_02_08,8,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.10000000000000009,C_T,correct
11_02_08,8,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.29000000000000004,C_T,correct
11_02_08,8,text-no-audio,11/2/16,f,18-21,great,2,include,NA,distracter,sentence,0.06699999999999995,D_C,incorrect
11_02_08,9,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.633,C_T,correct
11_02_08,9,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.363,C_T,correct
11_02_08,9,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.463,C_T,correct
11_02_08,10,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.6,C_T,correct
11_02_08,10,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5100000000000002,C_T,correct
11_02_08,10,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.47,C_T,correct
11_02_08,11,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.9,C_T,correct
11_02_08,11,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3900000000000001,C_T,correct
11_02_08,11,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.4,C_T,correct
11_02_08,12,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.6,C_T,correct
11_02_08,12,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.41999999999999993,C_T,correct
11_02_08,12,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.33,C_T,correct
11_02_08,13,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.533,C_T,correct
11_02_08,13,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.44300000000000006,C_T,correct
11_02_08,13,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.403,C_T,correct
11_02_08,14,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,1.0670000000000002,C_D,incorrect
11_02_08,14,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4630000000000001,C_T,correct
11_02_08,14,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.5370000000000001,C_D,incorrect
11_02_08,15,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.933,C_T,correct
11_02_08,15,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6629999999999998,C_T,correct
11_02_08,15,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.4029999999999996,C_T,correct
11_02_08,16,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.067,C_T,correct
11_02_08,16,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5270000000000001,C_T,correct
11_02_08,16,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.737,C_T,correct
11_02_08,17,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.633,C_T,correct
11_02_08,17,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.45299999999999985,C_T,correct
11_02_08,17,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.363,C_T,correct
11_02_08,18,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.633,C_T,correct
11_02_08,18,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.363,C_T,correct
11_02_08,18,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.463,C_T,correct
11_02_08,19,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.933,C_T,correct
11_02_08,19,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3929999999999998,C_T,correct
11_02_08,19,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.6029999999999998,C_T,correct
11_02_08,20,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.867,C_T,correct
11_02_08,20,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3570000000000002,C_T,correct
11_02_08,20,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.367,C_T,correct
11_02_08,21,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.567,C_T,correct
11_02_08,21,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4770000000000003,C_T,correct
11_02_08,21,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.4370000000000003,C_T,correct
11_02_08,22,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.167,C_T,correct
11_02_08,22,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6269999999999998,C_T,correct
11_02_08,22,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.8369999999999997,C_T,correct
11_02_08,23,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.933,C_T,correct
11_02_08,23,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3929999999999998,C_T,correct
11_02_08,23,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.6029999999999998,C_T,correct
11_02_08,24,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.533,C_T,correct
11_02_08,24,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.35299999999999976,C_T,correct
11_02_08,24,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.263,C_T,correct
11_02_08,25,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.033,C_T,correct
11_02_08,25,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.8299999999999996,C_T,correct
11_02_08,25,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,1.503,C_T,correct
11_02_08,26,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,1.0,C_T,correct
11_02_08,26,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3969999999999998,C_T,correct
11_02_08,26,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.47,C_T,correct
11_02_08,27,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,1.267,C_T,correct
11_02_08,27,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4969999999999999,C_T,correct
11_02_08,27,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,1.097,C_T,correct
11_02_08,28,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.16700000000000004,C_D,incorrect
11_02_08,28,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.42300000000000004,C_T,correct
11_02_08,28,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.433,C_T,correct
11_02_08,29,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.933,C_D,incorrect
11_02_08,29,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.52,C_T,correct
11_02_08,29,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.663,C_D,incorrect
11_02_08,30,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.767,C_T,correct
11_02_08,30,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4969999999999999,C_T,correct
11_02_08,30,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.597,C_T,correct
11_02_08,31,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.5,C_T,correct
11_02_08,31,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.31999999999999984,C_T,correct
11_02_08,31,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.23,C_T,correct
11_02_08,32,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.867,C_T,correct
11_02_08,32,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.597,C_T,correct
11_02_08,32,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.3369999999999997,C_T,correct
11_02_08,33,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.433,C_T,correct
11_02_08,33,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.34299999999999997,C_T,correct
11_02_08,33,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.303,C_T,correct
11_02_08,34,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.733,C_T,correct
11_02_08,34,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.2230000000000003,C_T,correct
11_02_08,34,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.233,C_T,correct
11_02_08,35,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.933,C_T,correct
11_02_08,35,bullseye,11/2/16,f,18-21,great,2,include,NA,distracter,noun,0.3900000000000001,D_T,incorrect
11_02_08,35,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.43300000000000005,C_T,correct
11_02_08,36,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.767,C_T,correct
11_02_08,36,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4969999999999999,C_T,correct
11_02_08,36,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.237,C_T,correct
11_02_08,37,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.933,C_T,correct
11_02_08,37,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.42300000000000004,C_T,correct
11_02_08,37,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.433,C_T,correct
11_02_08,38,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.733,C_T,correct
11_02_08,38,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5529999999999999,C_T,correct
11_02_08,38,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.463,C_T,correct
11_02_08,39,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.067,C_T,correct
11_02_08,39,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5270000000000001,C_T,correct
11_02_08,39,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.737,C_T,correct
11_02_08,40,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.767,C_T,correct
11_02_08,40,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.677,C_T,correct
11_02_08,40,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.637,C_T,correct
